days,id,lastUpdatedAt,predictedEnd,recovery,during.bounds,during.lower,during.upper,sleep.id,sleep.naps,sleep.needBreakdown,sleep.qualityDuration,sleep.score,sleep.sleeps,sleep.state,strain.averageHeartRate,strain.kilojoules,strain.maxHeartRate,strain.rawScore,strain.score,strain.state,strain.workouts,recovery.blackoutUntil,recovery.calibrating,recovery.heartRateVariabilityRmssd,recovery.id,recovery.responded,recovery.restingHeartRate,recovery.score,recovery.state,recovery.surveyResponseId,recovery.timestamp,sleep.needBreakdown.baseline,sleep.needBreakdown.debt,sleep.needBreakdown.naps,sleep.needBreakdown.strain,sleep.needBreakdown.total
['2020-03-11'],24328321,2020-03-12T16:51:58.747382+00:00,2020-03-12T06:45:00+00:00,,[),2020-03-11T07:00:00+00:00,2020-03-12T05:12:02.233+00:00,55474516.0,[],,23903679.0,93.0,"[{'cyclesCount': 3, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2020-03-11T07:00:00+00:00', 'upper': '2020-03-11T14:59:00+00:00'}, 'id': 55474516, 'inBedDuration': 28739144, 'isNap': False, 'latencyDuration': 448929, 'lightSleepDuration': 13575639, 'noDataDuration': 0, 'qualityDuration': 23903679, 'remSleepDuration': 3753924, 'respiratoryRate': 15.7031, 'responded': False, 'score': 93, 'sleepConsistency': None, 'sleepEfficiency': 0.844945, 'slowWaveSleepDuration': 6574116, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4861770}]",complete,76.0,9803.43,164.0,0.0029237479641615,8.94776986025148,,[],,False,0.0379444,25232926.0,False,72.0,34.0,complete,,2020-03-11T14:59:00+00:00,28617028.0,3720213.0,8166156.0,1425620.0,25596706.0
['2020-03-12'],24419850,2020-03-18T16:12:16.735853+00:00,2020-03-13T05:12:02.233+00:00,,[),2020-03-12T05:12:02.233+00:00,2020-03-13T11:46:58.414+00:00,55680175.0,[],,33992771.0,100.0,"[{'cyclesCount': 5, 'disturbanceCount': 26, 'during': {'bounds': '[)', 'lower': '2020-03-12T05:12:02.233+00:00', 'upper': '2020-03-12T15:59:59.279+00:00'}, 'id': 55680175, 'inBedDuration': 38877046, 'isNap': False, 'latencyDuration': 117279, 'lightSleepDuration': 20354723, 'noDataDuration': 0, 'qualityDuration': 33992771, 'remSleepDuration': 5678931, 'respiratoryRate': 14.8242, 'responded': False, 'score': 100, 'sleepConsistency': 66, 'sleepEfficiency': 0.877012, 'slowWaveSleepDuration': 7959117, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0600', 'wakeDuration': 4924351}]",complete,72.0,12802.2,159.0,0.00245499212758881,8.24558349990504,,[],,False,0.0609499,25327625.0,False,55.0,76.0,complete,,2020-03-12T16:01:35.409+00:00,28616553.0,1287744.0,0.0,557349.0,30461648.0
['2020-03-13'],24958628,2020-03-18T17:00:00.126939+00:00,2020-03-14T05:46:58.414+00:00,,[),2020-03-13T11:46:58.414+00:00,2020-03-14T05:46:58.414+00:00,56852412.0,[],,9941988.0,34.0,"[{'cyclesCount': 1, 'disturbanceCount': 8, 'during': {'bounds': '[)', 'lower': '2020-03-13T11:46:58.414+00:00', 'upper': '2020-03-13T14:49:29.586+00:00'}, 'id': 56852412, 'inBedDuration': 10951172, 'isNap': False, 'latencyDuration': 0, 'lightSleepDuration': 6970684, 'noDataDuration': 0, 'qualityDuration': 9941988, 'remSleepDuration': 449473, 'respiratoryRate': 14.209, 'responded': False, 'score': 34, 'sleepConsistency': 42, 'sleepEfficiency': 0.907847, 'slowWaveSleepDuration': 2521831, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1020295}]",complete,69.0,1487.08,121.0,1.34543166776459e-05,2.24533243871279,,[],,False,0.0379909,25898644.0,False,67.0,35.0,complete,,2020-03-13T14:51:05.716+00:00,28613707.0,0.0,0.0,463710.0,29077418.0
['2020-03-18'],24960850,2020-03-19T16:11:17.26606+00:00,2020-03-19T05:00:00+00:00,,[),2020-03-18T05:00:00+00:00,2020-03-19T06:00:00+00:00,,"[{'cyclesCount': 1, 'disturbanceCount': 5, 'during': {'bounds': '[)', 'lower': '2020-03-18T21:00:00+00:00', 'upper': '2020-03-18T23:00:00+00:00'}, 'id': 57055942, 'inBedDuration': 7199206, 'isNap': True, 'latencyDuration': 809418, 'lightSleepDuration': 4385349, 'noDataDuration': 0, 'qualityDuration': 4986936, 'remSleepDuration': 90478, 'respiratoryRate': 14.5898, 'responded': False, 'score': 13, 'sleepConsistency': None, 'sleepEfficiency': 0.780454, 'slowWaveSleepDuration': 511109, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2219602}]",,,,[],,71.0,6085.79,134.0,0.000224519866037205,4.36064580086412,,[],,,,,,,,,,,,,,,
['2020-03-19'],25049488,2020-03-20T15:58:06.434013+00:00,2020-03-20T05:00:00+00:00,,[),2020-03-19T06:00:00+00:00,2020-03-20T07:54:08.696+00:00,57054832.0,[],,24559983.0,74.0,"[{'cyclesCount': 6, 'disturbanceCount': 28, 'during': {'bounds': '[)', 'lower': '2020-03-19T06:00:00+00:00', 'upper': '2020-03-19T15:43:00+00:00'}, 'id': 57054832, 'inBedDuration': 34978966, 'isNap': False, 'latencyDuration': 4109575, 'lightSleepDuration': 12370421, 'noDataDuration': 0, 'qualityDuration': 24559983, 'remSleepDuration': 7114109, 'respiratoryRate': 14.502, 'responded': False, 'score': 74, 'sleepConsistency': None, 'sleepEfficiency': 0.79561, 'slowWaveSleepDuration': 5075453, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 10449298}]",complete,68.0,10982.8,179.0,0.0026451358155909,8.5354915889625,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 143, 'cumulativeWorkoutStrain': 7.5818, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-19T21:38:00+00:00', 'upper': '2020-03-19T22:01:00+00:00'}, 'gpsEnabled': False, 'id': 57096394, 'kilojoules': 965.844, 'maxHeartRate': 179, 'rawScore': 0.00203541654054335, 'responded': False, 'score': 7.58179127013778, 'source': 'user', 'sportId': -1, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '+0000', 'zones': [4806, 49066, 214369, 880557, 230711, 0]}]",,False,0.0509905,25994312.0,False,58.0,77.0,complete,,2020-03-19T15:43:00+00:00,28613233.0,9442366.0,4986936.0,161001.0,33229665.0
['2020-03-20'],25139976,2020-03-21T19:07:49.019621+00:00,2020-03-21T06:00:00+00:00,,[),2020-03-20T07:54:08.696+00:00,2020-03-21T07:53:04.344+00:00,57255766.0,[],,23029458.0,68.0,"[{'cyclesCount': 5, 'disturbanceCount': 19, 'during': {'bounds': '[)', 'lower': '2020-03-20T07:54:08.696+00:00', 'upper': '2020-03-20T15:05:51.988+00:00'}, 'id': 57255766, 'inBedDuration': 25903292, 'isNap': False, 'latencyDuration': 171112, 'lightSleepDuration': 12546565, 'noDataDuration': 0, 'qualityDuration': 23029458, 'remSleepDuration': 6786816, 'respiratoryRate': 14.4727, 'responded': False, 'score': 68, 'sleepConsistency': None, 'sleepEfficiency': 0.894967, 'slowWaveSleepDuration': 3696077, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2902973}]",complete,68.0,9581.65,163.0,0.000806323570089568,5.45565130502032,,[],,False,0.0435517,26089847.0,False,58.0,59.0,complete,,2020-03-20T15:05:52.949+00:00,28612759.0,4782418.0,0.0,500481.0,33895659.0
['2020-03-21'],25238450,2020-03-22T15:52:18.529435+00:00,2020-03-22T07:53:04.344+00:00,,[),2020-03-21T07:53:04.344+00:00,2020-03-22T06:50:40.24+00:00,57492688.0,[],,30883012.0,92.0,"[{'cyclesCount': 7, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2020-03-21T07:53:04.344+00:00', 'upper': '2020-03-21T17:06:46.043+00:00'}, 'id': 57492688, 'inBedDuration': 33221699, 'isNap': False, 'latencyDuration': 114395, 'lightSleepDuration': 16330445, 'noDataDuration': 0, 'qualityDuration': 30883012, 'remSleepDuration': 6713688, 'respiratoryRate': 14.8828, 'responded': False, 'score': 92, 'sleepConsistency': None, 'sleepEfficiency': 0.932816, 'slowWaveSleepDuration': 7838879, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2369748}]",complete,74.0,11430.0,164.0,0.00562742224473702,12.1062407876125,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 120, 'cumulativeWorkoutStrain': 9.4373, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-21T19:48:00+00:00', 'upper': '2020-03-21T21:16:00+00:00'}, 'gpsEnabled': False, 'id': 57514474, 'kilojoules': 2124.52, 'maxHeartRate': 163, 'rawScore': 0.00326901390764538, 'responded': False, 'score': 9.43732410546677, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [712365, 1159330, 2130246, 1204516, 73058, 0]}]",,False,0.06477,26195496.0,False,56.0,97.0,complete,,2020-03-21T17:06:47.966+00:00,28612285.0,4577965.0,0.0,218034.0,33408286.0
['2020-03-22'],25318680,2020-03-23T15:24:47.880646+00:00,2020-03-23T06:50:40.24+00:00,,[),2020-03-22T06:50:40.24+00:00,2020-03-23T06:53:56.897+00:00,57671016.0,[],,25737118.0,82.0,"[{'cyclesCount': 3, 'disturbanceCount': 17, 'during': {'bounds': '[)', 'lower': '2020-03-22T06:50:40.24+00:00', 'upper': '2020-03-22T14:55:59.094+00:00'}, 'id': 57671016, 'inBedDuration': 29118854, 'isNap': False, 'latencyDuration': 198989, 'lightSleepDuration': 13064464, 'noDataDuration': 0, 'qualityDuration': 25737118, 'remSleepDuration': 5224650, 'respiratoryRate': 14.6484, 'responded': False, 'score': 82, 'sleepConsistency': 74, 'sleepEfficiency': 0.889946, 'slowWaveSleepDuration': 7448004, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3412150}]",complete,70.0,9201.65,117.0,4.83901044159273e-06,0.61301888598494,,[],,False,0.0481372,26284741.0,False,65.0,65.0,complete,,2020-03-22T14:58:30.019+00:00,28611811.0,1471464.0,0.0,1212367.0,31295643.0
['2020-03-23'],25412972,2020-03-24T12:53:39.745821+00:00,2020-03-24T06:50:40.24+00:00,,[),2020-03-23T06:53:56.897+00:00,2020-03-24T03:45:00+00:00,57885060.0,[],,24247581.0,76.0,"[{'cyclesCount': 6, 'disturbanceCount': 14, 'during': {'bounds': '[)', 'lower': '2020-03-23T06:53:56.897+00:00', 'upper': '2020-03-23T14:12:43.643+00:00'}, 'id': 57885060, 'inBedDuration': 26326746, 'isNap': False, 'latencyDuration': 61523, 'lightSleepDuration': 9970362, 'noDataDuration': 0, 'qualityDuration': 24247581, 'remSleepDuration': 7099564, 'respiratoryRate': 13.8281, 'responded': False, 'score': 76, 'sleepConsistency': 76, 'sleepEfficiency': 0.923182, 'slowWaveSleepDuration': 7177655, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2105999}]",complete,67.0,8636.47,137.0,0.000437884386224304,4.7685112919486,,[],,False,0.0578064,26388510.0,False,57.0,84.0,complete,,2020-03-23T14:12:44.605+00:00,28611338.0,3310740.0,0.0,56154.0,31978233.0
['2020-03-24'],25471291,2020-03-25T12:44:00.192145+00:00,2020-03-25T05:01:06.972+00:00,,[),2020-03-24T03:45:00+00:00,2020-03-25T03:45:00+00:00,58031307.0,"[{'cyclesCount': 1, 'disturbanceCount': 5, 'during': {'bounds': '[)', 'lower': '2020-03-24T19:45:00+00:00', 'upper': '2020-03-24T22:05:00+00:00'}, 'id': 58164782, 'inBedDuration': 8398912, 'isNap': True, 'latencyDuration': 1168945, 'lightSleepDuration': 5585639, 'noDataDuration': 0, 'qualityDuration': 6577058, 'remSleepDuration': 991419, 'respiratoryRate': 15.4102, 'responded': False, 'score': 18, 'sleepConsistency': 18, 'sleepEfficiency': 0.909694, 'slowWaveSleepDuration': 0, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1829763}]",,19787823.0,61.0,"[{'cyclesCount': 3, 'disturbanceCount': 13, 'during': {'bounds': '[)', 'lower': '2020-03-24T03:45:00+00:00', 'upper': '2020-03-24T10:42:00+00:00'}, 'id': 58031307, 'inBedDuration': 25018894, 'isNap': False, 'latencyDuration': 119202, 'lightSleepDuration': 7329704, 'noDataDuration': 0, 'qualityDuration': 19787823, 'remSleepDuration': 5163026, 'respiratoryRate': 14.4141, 'responded': False, 'score': 61, 'sleepConsistency': 30, 'sleepEfficiency': 0.794702, 'slowWaveSleepDuration': 7295093, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 5258337}]",complete,77.0,13243.7,173.0,0.00752069241562097,13.3527301313279,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 127, 'cumulativeWorkoutStrain': 13.0936, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-24T11:35:00+00:00', 'upper': '2020-03-24T13:00:00+00:00'}, 'gpsEnabled': False, 'id': 58059865, 'kilojoules': 2604.78, 'maxHeartRate': 166, 'rawScore': 0.0046847419335103, 'responded': False, 'score': 11.1865978848954, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [314347, 1032437, 1760184, 1655368, 337415, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 130, 'cumulativeWorkoutStrain': 8.1015, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-24T11:00:00+00:00', 'upper': '2020-03-24T11:35:00+00:00'}, 'gpsEnabled': False, 'id': 58059540, 'kilojoules': 1162.9, 'maxHeartRate': 173, 'rawScore': 0.00236212793983665, 'responded': False, 'score': 8.10152235600852, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [255745, 261475, 472959, 802693, 307615, 0]}]",,False,0.0596899,26451334.0,False,53.0,82.0,complete,,2020-03-24T10:42:00+00:00,28610864.0,3433303.0,0.0,180314.0,32224482.0
['2020-03-25'],25569799,2020-03-26T13:24:32.50543+00:00,2020-03-26T03:45:00+00:00,,[),2020-03-25T03:45:00+00:00,2020-03-26T03:45:00+00:00,58265114.0,[],,21679045.0,74.0,"[{'cyclesCount': 6, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2020-03-25T03:45:00+00:00', 'upper': '2020-03-25T11:14:00+00:00'}, 'id': 58265114, 'inBedDuration': 26939580, 'isNap': False, 'latencyDuration': 119202, 'lightSleepDuration': 9969878, 'noDataDuration': 0, 'qualityDuration': 21679045, 'remSleepDuration': 5315124, 'respiratoryRate': 14.4141, 'responded': False, 'score': 74, 'sleepConsistency': 54, 'sleepEfficiency': 0.808305, 'slowWaveSleepDuration': 6394043, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 5292027}]",complete,78.0,12249.9,164.0,0.00603572202250554,12.4399058922617,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 121, 'cumulativeWorkoutStrain': 9.9618, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-25T11:30:00+00:00', 'upper': '2020-03-25T13:00:00+00:00'}, 'gpsEnabled': False, 'id': 58286073, 'kilojoules': 2298.41, 'maxHeartRate': 164, 'rawScore': 0.00365932830821605, 'responded': False, 'score': 9.96176556434664, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [566246, 1422731, 1837051, 1526548, 48065, 0]}]",,False,0.0405661,26556319.0,False,62.0,37.0,complete,,2020-03-25T11:14:00+00:00,28610391.0,5579026.0,6577058.0,1595786.0,29208146.0
['2020-03-26'],25683214,2020-03-27T13:45:30.099854+00:00,2020-03-27T03:45:00+00:00,,[),2020-03-26T03:45:00+00:00,2020-03-27T03:45:00+00:00,58522890.0,[],,31535602.0,91.0,"[{'cyclesCount': 7, 'disturbanceCount': 10, 'during': {'bounds': '[)', 'lower': '2020-03-26T03:45:00+00:00', 'upper': '2020-03-26T13:09:00+00:00'}, 'id': 58522890, 'inBedDuration': 33838850, 'isNap': False, 'latencyDuration': 658493, 'lightSleepDuration': 18889821, 'noDataDuration': 0, 'qualityDuration': 31535602, 'remSleepDuration': 5410416, 'respiratoryRate': 14.0625, 'responded': False, 'score': 91, 'sleepConsistency': 68, 'sleepEfficiency': 0.95043, 'slowWaveSleepDuration': 7235365, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 2339869}]",complete,75.0,11912.4,174.0,0.00651131957422329,12.7775487978959,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 143, 'cumulativeWorkoutStrain': 12.3523, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-26T21:43:00+00:00', 'upper': '2020-03-26T22:44:00+00:00'}, 'gpsEnabled': False, 'id': 58626343, 'kilojoules': 2666.17, 'maxHeartRate': 174, 'rawScore': 0.0059235636978591, 'responded': False, 'score': 12.3522747021897, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [0, 130738, 913240, 1596759, 1018984, 0]}]",,False,0.0448061,26673630.0,False,65.0,49.0,complete,,2020-03-26T13:09:00+00:00,28609918.0,4781943.0,0.0,1307721.0,34699583.0
['2020-03-27'],25726596,2020-03-28T10:34:48.623199+00:00,2020-03-28T03:45:00+00:00,,[),2020-03-27T03:45:00+00:00,2020-03-28T06:34:56.999+00:00,58659227.0,[],,31203537.0,99.0,"[{'cyclesCount': 6, 'disturbanceCount': 15, 'during': {'bounds': '[)', 'lower': '2020-03-27T03:45:00+00:00', 'upper': '2020-03-27T13:30:00+00:00'}, 'id': 58659227, 'inBedDuration': 35099124, 'isNap': False, 'latencyDuration': 298965, 'lightSleepDuration': 15495933, 'noDataDuration': 0, 'qualityDuration': 31203537, 'remSleepDuration': 5854114, 'respiratoryRate': 14.0625, 'responded': False, 'score': 99, 'sleepConsistency': 79, 'sleepEfficiency': 0.896649, 'slowWaveSleepDuration': 9853490, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3932914}]",complete,72.0,11745.2,163.0,0.00312070003550413,9.22991456656527,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 125, 'cumulativeWorkoutStrain': 8.3414, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-27T21:54:02.126+00:00', 'upper': '2020-03-27T22:50:17.263+00:00'}, 'gpsEnabled': False, 'id': 58853188, 'kilojoules': 1558.66, 'maxHeartRate': 163, 'rawScore': 0.00251735832224435, 'responded': False, 'score': 8.34142826823166, 'source': 'auto', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [91324, 954613, 1377546, 918048, 33645, 0]}]",,False,0.0517556,26720220.0,False,59.0,69.0,complete,,2020-03-27T13:30:00+00:00,28609444.0,1655260.0,0.0,1409656.0,31674362.0
['2020-03-28'],25841580,2020-03-29T16:22:20.673952+00:00,2020-03-29T03:45:00+00:00,,[),2020-03-28T06:34:56.999+00:00,2020-03-29T05:36:01.378+00:00,58912955.0,"[{'cyclesCount': 1, 'disturbanceCount': 8, 'during': {'bounds': '[)', 'lower': '2020-03-28T16:28:24.649+00:00', 'upper': '2020-03-28T19:00:29.346+00:00'}, 'id': 59057007, 'inBedDuration': 9124697, 'isNap': True, 'latencyDuration': 0, 'lightSleepDuration': 5771286, 'noDataDuration': 0, 'qualityDuration': 8084237, 'remSleepDuration': 180957, 'respiratoryRate': 14.8535, 'responded': False, 'score': 20, 'sleepConsistency': 13, 'sleepEfficiency': 0.885973, 'slowWaveSleepDuration': 2131994, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 1051102}]",,7045770.0,24.0,"[{'cyclesCount': 1, 'disturbanceCount': 5, 'during': {'bounds': '[)', 'lower': '2020-03-28T06:34:56.038+00:00', 'upper': '2020-03-28T08:46:16.807+00:00'}, 'id': 58912955, 'inBedDuration': 7880769, 'isNap': False, 'latencyDuration': 92285, 'lightSleepDuration': 4642299, 'noDataDuration': 0, 'qualityDuration': 7045770, 'remSleepDuration': 721905, 'respiratoryRate': 13.8281, 'responded': False, 'score': 24, 'sleepConsistency': 37, 'sleepEfficiency': 0.904639, 'slowWaveSleepDuration': 1681566, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 844162}]",complete,71.0,10320.4,189.0,0.00647801828082778,12.7555875566799,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 128, 'cumulativeWorkoutStrain': 12.5517, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-28T09:05:00+00:00', 'upper': '2020-03-28T10:25:00+00:00'}, 'gpsEnabled': False, 'id': 58913107, 'kilojoules': 2544.96, 'maxHeartRate': 189, 'rawScore': 0.00618479027898699, 'responded': False, 'score': 12.5516748497593, 'source': 'user', 'sportId': 48, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '+0000', 'zones': [381678, 1057432, 1744766, 781539, 494109, 340302]}]",,False,0.0713986,26840928.0,False,61.0,66.0,complete,,2020-03-28T08:46:17.768+00:00,28608971.0,183914.0,0.0,599555.0,29392442.0
['2020-03-29'],25989279,2020-03-30T16:34:50.320661+00:00,2020-03-30T05:36:01.378+00:00,,[),2020-03-29T05:36:01.378+00:00,2020-03-30T01:15:00+00:00,59241572.0,[],,31580753.0,96.0,"[{'cyclesCount': 8, 'disturbanceCount': 16, 'during': {'bounds': '[)', 'lower': '2020-03-29T05:36:01.378+00:00', 'upper': '2020-03-29T15:27:43.286+00:00'}, 'id': 59241572, 'inBedDuration': 35501908, 'isNap': False, 'latencyDuration': 88440, 'lightSleepDuration': 15319733, 'noDataDuration': 0, 'qualityDuration': 31580753, 'remSleepDuration': 9172932, 'respiratoryRate': 13.8867, 'responded': False, 'score': 96, 'sleepConsistency': 45, 'sleepEfficiency': 0.891772, 'slowWaveSleepDuration': 7088088, 'source': 'auto', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3958909}]",complete,62.0,8974.45,171.0,0.00185287494820498,7.28286354239492,,[],,False,0.0588823,27001797.0,False,55.0,80.0,complete,,2020-03-29T15:27:44.247+00:00,28608498.0,10871229.0,8084237.0,1402860.0,32798351.0
['2020-03-30'],26087541,2020-03-31T14:36:41.839111+00:00,2020-03-31T01:15:00+00:00,,[),2020-03-30T01:15:00+00:00,2020-03-31T04:47:39.358+00:00,59458174.0,[],,25764337.0,87.0,"[{'cyclesCount': 3, 'disturbanceCount': 22, 'during': {'bounds': '[)', 'lower': '2020-03-30T01:15:00+00:00', 'upper': '2020-03-30T09:45:00+00:00'}, 'id': 59458174, 'inBedDuration': 30598298, 'isNap': False, 'latencyDuration': 178803, 'lightSleepDuration': 13482314, 'noDataDuration': 0, 'qualityDuration': 25764337, 'remSleepDuration': 5587567, 'respiratoryRate': 15.4395, 'responded': False, 'score': 87, 'sleepConsistency': 30, 'sleepEfficiency': 0.846968, 'slowWaveSleepDuration': 6694456, 'source': 'user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 4861776}]",complete,71.0,10401.9,175.0,0.00308272099117577,9.17605388998468,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 108, 'cumulativeWorkoutStrain': 8.5529, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-30T11:00:00+00:00', 'upper': '2020-03-30T11:45:00+00:00'}, 'gpsEnabled': False, 'id': 59469286, 'kilojoules': 640.268, 'maxHeartRate': 150, 'rawScore': 0.000781086751601169, 'responded': False, 'score': 5.40928954077593, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [334535, 1648633, 663338, 53832, 0, 0]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 111, 'cumulativeWorkoutStrain': 7.3204, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-30T10:00:00+00:00', 'upper': '2020-03-30T10:45:00+00:00'}, 'gpsEnabled': False, 'id': 59469232, 'kilojoules': 973.885, 'maxHeartRate': 175, 'rawScore': 0.00187561845297395, 'responded': False, 'score': 7.32044001002334, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [720057, 595043, 640226, 440279, 303772, 0]}]",,False,0.0649477,27105478.0,False,49.0,89.0,complete,,2020-03-30T09:45:00+00:00,28608026.0,735634.0,0.0,358736.0,29702397.0
['2020-03-31'],26175392,2020-04-01T14:11:28.770813+00:00,2020-04-01T01:15:00+00:00,,[),2020-03-31T04:47:39.358+00:00,2020-04-01T02:13:00+00:00,59677447.0,[],,31290097.0,99.0,"[{'cyclesCount': 7, 'disturbanceCount': 20, 'during': {'bounds': '[)', 'lower': '2020-03-31T04:47:39.358+00:00', 'upper': '2020-03-31T14:29:56.981+00:00'}, 'id': 59677447, 'inBedDuration': 34937623, 'isNap': False, 'latencyDuration': 108627, 'lightSleepDuration': 16574797, 'noDataDuration': 0, 'qualityDuration': 31290097, 'remSleepDuration': 6215078, 'respiratoryRate': 14.1797, 'responded': False, 'score': 99, 'sleepConsistency': 42, 'sleepEfficiency': 0.898392, 'slowWaveSleepDuration': 8500222, 'source': 'auto+user', 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'wakeDuration': 3687475}]",complete,73.0,12293.3,185.0,0.00955383075707614,14.3931761256934,complete,"[{'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 132, 'cumulativeWorkoutStrain': 14.1525, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-31T19:30:00+00:00', 'upper': '2020-03-31T21:00:00+00:00'}, 'gpsEnabled': False, 'id': 59740548, 'kilojoules': 3243.26, 'maxHeartRate': 185, 'rawScore': 0.00730522107942304, 'responded': False, 'score': 13.2356360536866, 'source': 'user', 'sportId': 0, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [247055, 1276652, 1068961, 1744774, 1006480, 56717]}, {'altitudeChange': None, 'altitudeGain': None, 'averageHeartRate': 108, 'cumulativeWorkoutStrain': 7.1247, 'distance': None, 'during': {'bounds': '[)', 'lower': '2020-03-31T18:00:00+00:00', 'upper': '2020-03-31T19:30:00+00:00'}, 'gpsEnabled': False, 'id': 59740506, 'kilojoules': 1443.67, 'maxHeartRate': 161, 'rawScore': 0.00175773088343945, 'responded': False, 'score': 7.12468314636318, 'source': 'user', 'sportId': 45, 'state': 'complete', 'surveyResponseId': None, 'timezoneOffset': '-0500', 'zones': [1098762, 2545535, 1350633, 392251, 12497, 0]}]",,False,0.0526485,27202688.0,False,56.0,60.0,complete,,2020-03-31T14:29:57.943+00:00,28607553.0,2390774.0,0.0,591284.0,31589612.0
